Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Alan Fernando Rubio Fierros,M,U,MEX,0.0,3.0,0.0,2017.0,2018.0,,
Chung Han Tsai,M,U,TPE,0.0,1.0,0.0,2016.0,2016.0,,
Alejandro Hoyos Franco,M,U,COL,0.0,1.0,0.0,2017.0,2017.0,,
Ugo Blanchet,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Alex Knaff,M,U,LUX,0.0,2.0,0.0,2016.0,2016.0,,
Alex Diaz,M,U,PUR,0.0,2.0,0.0,2016.0,2016.0,,
Niklas Schell,M,R,GER,0.0,2.0,0.0,2016.0,2016.0,,
Zakhar Trapeznikov,M,U,RUS,0.0,1.0,0.0,2017.0,2017.0,,
Valentin Sansonetti,M,U,FRA,0.0,2.0,0.0,2016.0,2016.0,,
Andrea Bolla,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,
Igor Banicevic,M,U,SRB,0.0,1.0,0.0,2018.0,2018.0,,
Adam Nagoudi,M,U,TUN,0.0,1.0,0.0,2018.0,2018.0,,
Skander Ben Abdallah,M,U,TUN,0.0,2.0,0.0,2018.0,2018.0,,
Pierre Louis Dodens,M,U,SUI,0.0,1.0,0.0,2017.0,2017.0,,
Tao Mu,M,U,CHN,0.0,2.0,0.0,2017.0,2017.0,,
Felipe Martinez Sarrasague,M,U,ARG,0.0,3.0,0.0,2017.0,2016.0,,
Robert Levine,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Mohamed Ali Bellalouna,M,U,TUN,0.0,1.0,0.0,2018.0,2018.0,,
Lucas Koelle,M,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Alen Rogic Hadzalic,M,R,CRO,0.0,1.0,0.0,2016.0,2016.0,,
Maxime Pauwels,M,U,BEL,0.0,1.0,0.0,2018.0,2018.0,,
Piotr Matuszewski,M,U,POL,0.0,5.0,0.0,2017.0,2016.0,,
Juan Carlos Manuel Aguilar,M,R,BOL,0.0,2.0,0.0,2016.0,2016.0,,
Amir Hossein Badi,M,R,IRI,0.0,1.0,0.0,2018.0,2018.0,,
Vasisht Cheruku,M,U,IND,0.0,1.0,0.0,2018.0,2018.0,,
Gokul Suresh,M,R,IND,0.0,1.0,0.0,2018.0,2018.0,,
Gaston Tonello,M,U,ARG,0.0,1.0,0.0,2017.0,2017.0,,
Themi Sitzoukis,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Agustin Suarez Gonzalez,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Bjorn Hoffmann,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,
Adam Walton,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,
Patrick Zahraj,M,U,GER,0.0,1.0,0.0,2018.0,2018.0,,
Nicolas Ancedy,M,L,GUD,0.0,1.0,0.0,2016.0,2016.0,,
Jannik Opitz,M,U,GER,0.0,1.0,0.0,2017.0,2017.0,,
Jakob Amilon,M,U,SWE,0.0,1.0,0.0,2016.0,2016.0,,
Rana Roop Singh Bhullar,M,R,NOR,0.0,1.0,0.0,2017.0,2017.0,,
Peter August Anker,M,R,NOR,0.0,1.0,0.0,2018.0,2018.0,,
Edoardo Sardella,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,
Dylan Gee,M,U,GBR,0.0,1.0,0.0,2017.0,2017.0,,
Abdulrahman Alawadhi,M,R,KUW,0.0,1.0,0.0,2016.0,2016.0,,
Juan Lugo,M,R,VEN,0.0,1.0,0.0,2019.0,2019.0,,
Mayez Jupiter Elrich,M,R,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Gianni Ross,M,R,USA,0.0,1.0,0.0,2019.0,2019.0,,
Filip Duda,M,U,CZE,0.0,1.0,0.0,2016.0,2016.0,,
Marin Dumitru,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Pietro Rimondini,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,
Lorenzo Bocchi,M,R,ITA,0.0,1.0,0.0,2020.0,2020.0,,
Andres Ariel Fernandez Lopez,M,R,ARG,0.0,2.0,0.0,2017.0,2017.0,,
Adam Hornby,M,U,BAR,0.0,3.0,0.0,2016.0,2017.0,,
Hernando Jose Escurra Isnardi,M,U,PAR,0.0,1.0,0.0,2016.0,2016.0,,
Nathan Seateun,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Umut Akkoyun,M,U,TUR,0.0,3.0,0.0,2017.0,2017.0,,
Zvonimir Oreskovic,M,R,CRO,0.0,1.0,0.0,2019.0,2019.0,,
Luigi Sorrentino,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Anas Chakrouni,M,U,MAR,0.0,2.0,0.0,2016.0,2016.0,,
Shoma Kato,M,R,JPN,0.0,2.0,0.0,2016.0,2016.0,,
Jeremias Rocco,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Mohamed Abdel Aziz,M,U,EGY,0.0,1.0,0.0,2019.0,2019.0,,
Toru Horie,M,R,JPN,0.0,1.0,0.0,2017.0,2017.0,,
Daisuke Sumizawa,M,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Adil Kalyanpur,M,R,IND,0.0,6.0,0.0,2018.0,2016.0,,
Tadiwa Chinamo,M,R,ZIM,0.0,1.0,0.0,2017.0,2017.0,,
Herbert Jody Maginley,M,R,ANT,0.0,4.0,0.0,2018.0,2019.0,,
Armaan Bhatia,M,R,IND,0.0,1.0,0.0,2017.0,2017.0,,
Max Colorado ,M,R,USA,0.0,1.0,0.0,2016.0,2016.0,,
Alessandro Ingarao,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,
Nate Eazor,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Chase Wood,M,U,USA,0.0,3.0,0.0,2017.0,2016.0,,
Robert Loeb,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Sean Sculley,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,
Aurelien Marne,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Natthasith Kunsuwan,M,U,THA,0.0,8.0,0.0,2018.0,2016.0,,
Jatuporn Nalamphun,M,U,THA,0.0,1.0,0.0,2016.0,2016.0,,
Paul Oosterbaan,M,U,USA,0.0,2.0,0.0,2018.0,2018.0,,
Felix Albert,M,U,GER,0.0,1.0,0.0,2017.0,2017.0,,
Federico Bertuccioli,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Gonzalo Bancalari,M,U,URU,0.0,3.0,0.0,2016.0,2016.0,,
Jack Vance,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,
Carlos  Cuevas,M,U,CHI,0.0,1.0,0.0,2017.0,2017.0,,
Norbert Tadyszak,M,U,POL,0.0,2.0,0.0,2017.0,2017.0,,
Filip Malbasic,M,U,SWE,0.0,3.0,0.0,2016.0,2016.0,,
Lukas Vejvara,M,U,CZE,0.0,2.0,0.0,2016.0,2016.0,,
Yair Sarouk,M,U,ISR,0.0,2.0,0.0,2019.0,2019.0,,
Filip Ambrozy,M,R,POL,0.0,3.0,0.0,2016.0,2016.0,,
Honghan Wang,M,U,CHN,0.0,2.0,0.0,2016.0,2016.0,,
Tyler Mercier,M,R,USA,0.0,1.0,0.0,2016.0,2016.0,,
Naoto Kai,M,U,JPN,0.0,2.0,0.0,2018.0,2018.0,,
Grigoriy Korobeynikov,M,R,UZB,0.0,5.0,0.0,2017.0,2018.0,,
Rowland Phillips,M,R,JAM,0.0,1.0,0.0,2020.0,2020.0,,
Teppei Uesugi,M,U,JPN,0.0,1.0,0.0,2018.0,2018.0,,
Kousuke Ogura,M,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Michiel De Krom,M,U,NED,0.0,2.0,0.0,2017.0,2017.0,,
Eddie Grabill,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Christian Lakoseljac,M,U,CAN,0.0,2.0,0.0,2016.0,2016.0,,
Uisung Park,M,R,KOR,0.0,3.0,0.0,2018.0,2016.0,,
Yeongseok Jeong,M,R,KOR,0.0,3.0,0.0,2018.0,2016.0,,
Daiki Kato,M,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,
Amaury Delmas,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Brian Cernoch,M,U,USA,0.0,1.0,0.0,2020.0,2020.0,,
Bart Stevens,M,R,NED,0.0,1.0,0.0,2021.0,2021.0,,
Ang Ji,M,U,CHN,0.0,2.0,0.0,2016.0,2016.0,,
Malik Bhatnagar,M,R,CAN,0.0,1.0,0.0,2017.0,2017.0,,
Mateus De Carvalho Cardoso Alves,M,R,BRA,0.0,2.0,0.0,2019.0,2019.0,,
Kuzey Cekirge,M,U,TUR,0.0,1.0,0.0,2018.0,2018.0,,
Nikita Valentsev,M,R,RUS,0.0,1.0,0.0,2016.0,2016.0,,
David Damian Brna,M,U,SVK,0.0,4.0,0.0,2016.0,2017.0,,
Jakob Aichhorn,M,U,AUT,0.0,1.0,0.0,2021.0,2021.0,,
Bjorn Nareyka,M,U,AUT,0.0,1.0,0.0,2021.0,2021.0,,
Mateusz Smolicki,M,R,POL,0.0,1.0,0.0,2016.0,2016.0,,
Lev Kazakov,M,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,
Tomas Vaise,M,U,LTU,0.0,2.0,0.0,2016.0,2016.0,,
Nicolas Bruna,M,U,CHI,0.0,2.0,0.0,2016.0,2016.0,,
David Juras,M,R,SVK,0.0,2.0,0.0,2017.0,2017.0,,
Tomas Vanko,M,U,SVK,0.0,2.0,0.0,2018.0,2018.0,,
Florian Broska,M,R,GER,0.0,2.0,0.0,2017.0,2017.0,,
Jan Simon Vrbsky,M,U,GER,0.0,1.0,0.0,2017.0,2017.0,,
Nikoloz Davlianidze,M,R,GEO,0.0,1.0,0.0,2020.0,2020.0,,
Henri Squire,M,U,GER,0.0,3.0,0.0,2017.0,2017.0,,
Niklas Johansson,M,U,SWE,0.0,4.0,0.0,2017.0,2016.0,,
Anurag Nenwani,M,R,IND,0.0,2.0,0.0,2016.0,2016.0,,
Fermin Tenti,M,U,ARG,0.0,4.0,0.0,2021.0,2017.0,,
Damien Wenger,M,U,SUI,0.0,1.0,0.0,2021.0,2021.0,,
Matteo Vialmin,M,R,SUI,0.0,1.0,0.0,2017.0,2017.0,,
Leopold Zima,M,U,GER,0.0,5.0,0.0,2020.0,2016.0,,
Pawin Jirapoomdaje,M,U,THA,0.0,1.0,0.0,2017.0,2017.0,,
Dhakshineswar Suresh,M,R,IND,0.0,4.0,0.0,2017.0,2018.0,,
Charles Bertimon,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Dan Martin,M,U,CAN,0.0,1.0,0.0,2016.0,2016.0,,
Phuong Van Nguyen,M,R,VIE,0.0,1.0,0.0,2020.0,2020.0,,
Dac Tien Nguyen,M,U,VIE,0.0,2.0,0.0,2016.0,2016.0,,
Austin Rapp,M,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Arjun Mehrotra,M,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,
Ivan Marrero Curbelo,M,U,ESP,0.0,4.0,0.0,2016.0,2016.0,,
Azizhon Turgunov,M,U,UZB,0.0,1.0,0.0,2016.0,2016.0,,
Jesse Delaney,M,U,AUS,0.0,3.0,0.0,2017.0,2017.0,,
Timothy Sah,M,U,USA,0.0,1.0,0.0,2017.0,2017.0,,
Sultan Narbekov,M,U,KAZ,0.0,4.0,0.0,2018.0,2016.0,,
Arvid Nordquist,M,U,SWE,0.0,1.0,0.0,2017.0,2017.0,,
Ben Jones,M,R,GBR,0.0,1.0,0.0,2018.0,2018.0,,
Mustafa Ibraimi,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Tsung Hao Huang,M,U,TPE,0.0,3.0,0.0,2018.0,2017.0,,
Bang Shuo Yin,M,U,TPE,0.0,1.0,0.0,2018.0,2018.0,,
Gabriel Andres Yaguar Espinoza,M,U,ECU,0.0,1.0,0.0,2016.0,2016.0,,
Ignacio Carou,M,U,ARG,0.0,2.0,0.0,2016.0,2016.0,,
Alexandre Rotsaert,M,R,USA,0.0,1.0,0.0,2018.0,2018.0,,
Justin Schlageter,M,U,GER,0.0,1.0,0.0,2018.0,2018.0,,
Joao Pedro Alcantara,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
David Lucas Ambrozic,M,U,SLO,0.0,3.0,0.0,2017.0,2018.0,,
Driss Lbahy,M,U,MAR,0.0,1.0,0.0,2016.0,2016.0,,
Nick Stachowiak,M,U,USA,0.0,3.0,0.0,2016.0,2016.0,,
Cong Tien Le,M,U,VIE,0.0,1.0,0.0,2016.0,2016.0,,
Zi Yang Cai,M,U,CHN,0.0,1.0,0.0,2016.0,2016.0,,
Yang Liu,M,U,CHN,0.0,1.0,0.0,2016.0,2016.0,,
Sean Hodkin,M,U,GBR,0.0,3.0,0.0,2018.0,2017.0,,
Marco Miceli,M,U,ITA,0.0,1.0,0.0,2021.0,2021.0,,
Tobias Sonne,M,U,ARG,0.0,1.0,0.0,2017.0,2017.0,,
Naru Shirafuji,M,U,JPN,0.0,2.0,0.0,2017.0,2017.0,,
Yasitha De Silva,M,U,SRI,0.0,3.0,0.0,2018.0,2020.0,,
Milan Radojkovic,M,U,SRB,0.0,5.0,0.0,2017.0,2019.0,,
Toni Simonovic,M,R,CRO,0.0,1.0,0.0,2017.0,2017.0,,
Daniel Bennett,M,U,GBR,0.0,3.0,0.0,2016.0,2016.0,,
Ching Lam,M,R,HKG,0.0,1.0,0.0,2020.0,2020.0,,
Tommaso Schold,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Ammar Alhogbani,M,U,USA,0.0,2.0,0.0,2016.0,2016.0,,
Arthur Reymond,M,U,FRA,0.0,2.0,0.0,2019.0,2019.0,,
Miguel Fernando Pereira,M,U,CHI,0.0,1.0,0.0,2021.0,2021.0,,
Kittirat Kerdlaphee,M,U,THA,0.0,1.0,0.0,2017.0,2017.0,,
Phongsapak Kerdlaphee,M,R,THA,0.0,1.0,0.0,2017.0,2017.0,,
Rishi Reddy,M,U,IND,0.0,2.0,0.0,2020.0,2020.0,,
Evgeny Danilov,M,U,KAZ,0.0,1.0,0.0,2016.0,2016.0,,
Andrea Casati,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Daniil Klimov,M,U,GER,0.0,1.0,0.0,2018.0,2018.0,,
Michel Saade,M,U,LIB,0.0,1.0,0.0,2018.0,2018.0,,
Jack Davis,M,R,CAN,0.0,1.0,0.0,2018.0,2018.0,,
Chih Chi Huang,M,R,CAN,0.0,1.0,0.0,2018.0,2018.0,,
Werapath Sirijariyaporn,M,U,THA,0.0,2.0,0.0,2016.0,2016.0,,
Bjarne Mannheims,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,
Thomas Wright,M,U,GBR,0.0,1.0,0.0,2017.0,2017.0,,
Oezen Usakli,M,U,TUR,0.0,2.0,0.0,2016.0,2016.0,,
Kevin Cheruiyot,M,R,KEN,0.0,1.0,0.0,2020.0,2020.0,,
Akanit Pumjit,M,U,THA,0.0,1.0,0.0,2018.0,2018.0,,
Bastien Presuhn,M,U,GER,0.0,3.0,0.0,2019.0,2018.0,,
Fabio Coelho,M,R,POR,0.0,3.0,0.0,2019.0,2021.0,,
Leander Lazaro,M,R,PHI,0.0,1.0,0.0,2016.0,2016.0,,
Saul Verdugo Vicente,M,U,ESP,0.0,2.0,0.0,2016.0,2016.0,,
Maurizio Speziali,M,R,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Alessandro Procopio,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,
Omar Ferreras,M,U,DOM,0.0,1.0,0.0,2016.0,2016.0,,
Max Benaim,M,U,GBR,0.0,3.0,0.0,2016.0,2016.0,,
Boris Kozlov,M,U,USA,0.0,6.0,0.0,2017.0,2018.0,,
Leo Bresson,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Alessandro Ragazzi,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Pedro Vives Marcos,M,R,ESP,0.0,2.0,0.0,2018.0,2018.0,,
Sebastien Collard,M,U,CAN,0.0,2.0,0.0,2017.0,2017.0,,
Alexander Wolfschmidt,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,
Michel Alexandre Fortin,M,R,CAN,0.0,1.0,0.0,2018.0,2018.0,,
Matteo Siccardi,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Giuliano Benedetti,M,U,ITA,0.0,1.0,0.0,2017.0,2017.0,,
Mihailo Samardzija,M,U,BIH,0.0,1.0,0.0,2017.0,2017.0,,
Andrea Del Federico,M,R,ITA,0.0,6.0,0.0,2017.0,2018.0,,
Stepan Holis,M,U,CZE,0.0,1.0,0.0,2016.0,2016.0,,
Michael Morphy,M,U,GBR,0.0,1.0,0.0,2016.0,2016.0,,
Ondrej Styler,M,R,CZE,0.0,5.0,0.0,2018.0,2016.0,,
Antonin Stepanek,M,U,CZE,0.0,1.0,0.0,2017.0,2017.0,,
Jose Juarez Caro,M,U,ESP,0.0,2.0,0.0,2017.0,2017.0,,
Matei Adrian Georgescu,M,U,ROU,0.0,1.0,0.0,2020.0,2020.0,,
Mustafa Erdogan,M,U,TUR,0.0,3.0,0.0,2016.0,2016.0,,
S Mert Ozdemir,M,U,TUR,0.0,2.0,0.0,2016.0,2016.0,,
Rodion Pak,M,U,KAZ,0.0,1.0,0.0,2017.0,2017.0,,
Francisco Aranguren,M,U,ARG,0.0,1.0,0.0,2017.0,2017.0,,
Eric Morris,M,R,USA,0.0,1.0,0.0,2017.0,2017.0,,
Peter Tarwid,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Ivan Bryusov,M,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,
Felipe Muzzi,M,U,BRA,0.0,1.0,0.0,2017.0,2017.0,,
Nicolo Inserra,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Patrick Rynsaardt,M,R,AUS,0.0,2.0,0.0,2016.0,2016.0,,
Giuseppe Ricciardi,M,R,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Fletcher Scott,M,U,USA,0.0,2.0,0.0,2018.0,2018.0,,
Sean Van Rensburg,M,U,AUS,0.0,2.0,0.0,2017.0,2017.0,,
Zura Tkemaladze,M,R,GEO,0.0,1.0,0.0,2020.0,2020.0,,
Daniil Golubev,M,U,RUS,0.0,3.0,0.0,2021.0,2021.0,,
Yassir Kilani,M,R,MAR,0.0,1.0,0.0,2018.0,2018.0,,
Georgii Kravchenko,M,R,UKR,0.0,2.0,0.0,2018.0,2018.0,,
Hugo Maia,M,R,POR,0.0,1.0,0.0,2018.0,2018.0,,
Nutdanai Sincharoenwattana,M,U,THA,0.0,1.0,0.0,2017.0,2017.0,,
Ramakrishnan Rangaraju,M,U,IND,0.0,1.0,0.0,2018.0,2018.0,,
Fabian Marozsan,M,R,HUN,0.0,1.0,0.0,2017.0,2017.0,,
Sven Lemstra,M,U,GER,0.0,2.0,0.0,2017.0,2017.0,,
Max Stewart,M,R,GBR,0.0,1.0,0.0,2017.0,2017.0,,
Dominic West,M,R,GBR,0.0,1.0,0.0,2018.0,2018.0,,
Victor Hugo Nunez Mendoza,M,R,ECU,0.0,1.0,0.0,2016.0,2016.0,,
Emilio Bowen,M,U,ECU,0.0,2.0,0.0,2016.0,2016.0,,
Corey Gaal,M,U,AUS,0.0,1.0,0.0,2017.0,2017.0,,
Jose Rene Mejia,M,U,COL,0.0,1.0,0.0,2016.0,2016.0,,
Rafael Eduardo Gonzalez Retana,M,R,ESA,0.0,1.0,0.0,2018.0,2018.0,,
Ivan Yatsuk,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,
Andrea Trapani,M,R,ITA,0.0,2.0,0.0,2017.0,2017.0,,
Enrico Dos Santos Lima,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Manfred Brandes,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Junior Tavarez Pichardo,M,R,DOM,0.0,1.0,0.0,2018.0,2018.0,,
Joaquin Caballer,M,U,ESP,0.0,1.0,0.0,2017.0,2017.0,,
Jiri Jenicek,M,R,CZE,0.0,1.0,0.0,2021.0,2021.0,,
Stefan Norodom,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Juan Martin,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Romain Bousquet,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Fritz Verdad,M,U,PHI,0.0,1.0,0.0,2016.0,2016.0,,
Lucas Lobao,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Felipe Lima,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Joao Luiz Carvalho,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Christian Oliveira,M,U,BRA,0.0,3.0,0.0,2017.0,2016.0,,
Daniel Groom,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Rodrigo Chavez,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Robin Bailly,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Aland Sanson,M,L,CHI,0.0,1.0,0.0,2016.0,2016.0,,
Jose Pablo Andres Gomez,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Rodrigo Manzo Monsech,M,R,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Andres Rosales Pacheco,M,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Alan Sau Franco,M,U,MEX,0.0,2.0,0.0,2016.0,2016.0,,
Quentin Coulaud,M,L,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Wilhem Labrador,M,L,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Alexandre Belmonte,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Martin Barbier,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Pietro Manola,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Elio Ramaglia,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Jiho Lee,M,U,KOR,0.0,1.0,0.0,2016.0,2016.0,,
Gianmarco De Santis,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Andrea Del Prete,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Fayzullokhon Mavlyudov,M,R,UZB,0.0,1.0,0.0,2016.0,2016.0,,
Filippo Piranomonte,M,U,ITF,0.0,1.0,0.0,2016.0,2016.0,,
Filippo Moggian,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Igor Rossi,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Lewis Denton,M,R,GBR,0.0,1.0,0.0,2016.0,2016.0,,
Ross Watson,M,U,GBR,0.0,3.0,0.0,2016.0,2018.0,,
Marco Gulisano,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Davide Ragonese,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Nicola Montani,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Guillaume Mackenzie,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Ivan Korol,M,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,
Louis Newman,M,R,GBR,0.0,1.0,0.0,2016.0,2016.0,,
Giulio Giulioli,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Peter Samosi,M,U,SVK,0.0,1.0,0.0,2016.0,2016.0,,
Alessandro Coppini,M,U,ITA,0.0,5.0,0.0,2016.0,2018.0,,
Dario Vogogna,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Beruk Tsegai,M,U,ERI,0.0,1.0,0.0,2016.0,2016.0,,
Andrea Militi Ribaldi,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Vittorio Angeli,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Joshua Oxley,M,R,GBR,0.0,1.0,0.0,2016.0,2016.0,,
Benjamin Vandixhorn,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Roko Savin,M,R,CRO,0.0,1.0,0.0,2016.0,2016.0,,
Leon Vessels,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Nikita Girey Demir,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Donggeun Oh,M,U,KOR,0.0,1.0,0.0,2016.0,2016.0,,
Sukhee Ann,M,U,KOR,0.0,1.0,0.0,2016.0,2016.0,,
Hangyeom Kim,M,U,KOR,0.0,1.0,0.0,2016.0,2016.0,,
Tommaso Compagnucci,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Laurens Deelstra,M,U,AHO,0.0,1.0,0.0,2016.0,2016.0,,
Alvar Gutierrez Medina,M,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,
Gianluca Quinzi,M,L,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Adam Bronka,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Victor Pham,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Perry Gregg,M,R,USA,0.0,5.0,0.0,2016.0,2021.0,,
Juan Ignacio Batalla Diez,M,L,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Klemen Nikolas,M,R,SLO,0.0,1.0,0.0,2016.0,2016.0,,
Giovanni David,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Omar Fiorenzato,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Lorenzo Corioni,M,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Lucas Agra,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Guy Stokman,M,R,NED,0.0,2.0,0.0,2016.0,2016.0,,
Brian De Vrind,M,U,NED,0.0,1.0,0.0,2016.0,2016.0,,
Jasper Van Vliet,M,R,NED,0.0,1.0,0.0,2016.0,2016.0,,
Amadatus Admiraal,M,U,NED,0.0,2.0,0.0,2016.0,2016.0,,
Rodrigo Ramos Codes,M,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,
Zhao Zhao,M,R,CHN,0.0,3.0,0.0,2019.0,2016.0,,
Clement Chidekh,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Arthur Hugounenq,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Baptiste Anselmo,M,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,
Michael Ogden,M,U,USA,0.0,1.0,0.0,2016.0,2016.0,,
Alex Kobelt,M,U,USA,0.0,6.0,0.0,2016.0,2016.0,,
Felipe Galvao,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Bruno Pessoa,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Juan Pablo Rodas,M,U,COL,0.0,1.0,0.0,2016.0,2016.0,,
Diego Alejandro Giraldo Restrepo,M,U,COL,0.0,1.0,0.0,2016.0,2016.0,,
Giovane Bueres,M,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Gabriel Vallim,M,L,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Gauthier Onclin,M,U,BEL,0.0,2.0,0.0,2016.0,2016.0,,
Louis Herman,M,U,BEL,0.0,1.0,0.0,2016.0,2016.0,,
Theo Vandeweghe,M,R,BEL,0.0,1.0,0.0,2016.0,2016.0,,
Juan Pablo Becker,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Azizbek Akhmadjonov,M,L,UZB,0.0,1.0,0.0,2016.0,2016.0,,
Carlos Jose Cuevas,M,U,CHI,0.0,1.0,0.0,2016.0,2016.0,,
Mateo Vereau Melendez,M,U,PER,0.0,1.0,0.0,2016.0,2016.0,,
